Timestamp;Domain;Type;Group;Server;Status;Latency;Answer_Snippet
2026-01-30 18:55:37;ietf.org;NS;ROOT_SERVERS;192.5.5.241;NOERROR;15;
2026-01-30 18:55:37;ietf.org;NS;ROOT_SERVERS;192.112.36.4;NOERROR;179;
2026-01-30 18:55:37;ietf.org;NS;ROOT_SERVERS;198.97.190.53;NOERROR;59;
2026-01-30 18:55:37;ietf.org;NS;ROOT_SERVERS;192.36.148.17;NOERROR;183;
2026-01-30 18:55:38;ietf.org;NS;ROOT_SERVERS;192.58.128.30;NOERROR;155;
2026-01-30 18:55:38;ietf.org;NS;ROOT_SERVERS;193.0.14.129;NOERROR;219;
2026-01-30 18:55:42;ietf.org;NS;ROOT_SERVERS;199.7.83.42;OTHER;-;STATUS:OTHER
2026-01-30 18:55:42;ietf.org;NS;ROOT_SERVERS;202.12.27.33;NOERROR;39;
2026-01-30 18:55:42;example.com;A;GOOGLE;8.8.8.8;NOERROR;47;104.18.26.120 104.18.27.120
2026-01-30 18:55:43;example.com;A;GOOGLE;8.8.4.4;NOERROR;39;104.18.26.120 104.18.27.120
2026-01-30 18:55:43;example.com;A;CLOUDFLARE;1.1.1.1;NOERROR;15;104.18.26.120 104.18.27.120
2026-01-30 18:55:43;example.com;A;CLOUDFLARE;1.0.0.1;NOERROR;15;104.18.26.120 104.18.27.120
2026-01-30 18:55:43;example.com;A;QUAD9;9.9.9.9;NOERROR;15;104.18.26.120 104.18.27.120
2026-01-30 18:55:43;example.com;A;QUAD9;149.112.112.112;NOERROR;27;104.18.26.120 104.18.27.120
2026-01-30 18:55:43;fail-test.local;A;GOOGLE;8.8.8.8;NXDOMAIN;31;STATUS:NXDOMAIN
2026-01-30 18:55:43;fail-test.local;A;GOOGLE;8.8.4.4;NXDOMAIN;95;STATUS:NXDOMAIN
2026-01-30 18:55:44;#EstedevegerarNXDOMAINparatestaroalertaamarelo.fail-test.local;A;GOOGLE;8.8.8.8;NXDOMAIN;39;STATUS:NXDOMAIN
2026-01-30 18:55:44;#EstedevegerarNXDOMAINparatestaroalertaamarelo.fail-test.local;A;GOOGLE;8.8.4.4;NXDOMAIN;35;STATUS:NXDOMAIN
